order_id,customer_id,employee_id,order_date,status,channel
1880,412,2,2025-08-26,Completed,In-Store
1881,315,5,2025-12-13,Completed,Online
1882,725,7,2025-08-02,Pending,Online
1883,85,15,2024-10-30,Completed,Online
1884,772,15,2024-03-08,Completed,Online
1885,415,9,2025-09-28,Pending,Phone
1886,654,7,2025-09-11,Pending,In-Store
1887,726,2,2024-06-29,Completed,Online
1888,649,6,2025-02-09,Completed,Online
1889,274,9,2025-05-28,Completed,Online
1890,694,9,2024-01-03,Pending,Online
1891,308,15,2025-02-20,Completed,In-Store
1892,339,7,2025-04-22,Completed,Online
1893,442,13,2025-10-02,Completed,Online
1894,629,10,2024-03-22,Completed,Online
1895,82,13,2024-12-04,Completed,Online
1896,534,10,2024-05-01,Completed,In-Store
1897,577,12,2025-11-20,Completed,Online
1898,754,7,2025-02-23,Completed,In-Store
1899,523,13,2025-01-21,Pending,Online
1900,163,9,2023-11-28,Completed,Phone
1901,745,5,2024-09-02,Pending,Online
1902,225,8,2023-06-26,Completed,Online
1903,727,6,2024-11-15,Completed,Online
1904,723,11,2025-06-29,Completed,In-Store
1905,367,13,2024-10-09,Completed,Online
1906,580,4,2025-05-20,Completed,Online
1907,149,3,2025-01-15,Completed,In-Store
1908,567,1,2024-12-12,Completed,Online
1909,6,2,2024-03-10,Completed,Online
1910,17,6,2025-07-28,Completed,Online
1911,718,3,2025-02-06,Completed,Online
1912,614,12,2025-09-21,Completed,Phone
1913,366,6,2024-07-23,Pending,In-Store
1914,187,7,2025-07-19,Cancelled,Online
1915,23,14,2025-02-18,Completed,In-Store
1916,800,3,2025-05-28,Completed,Online
1917,779,4,2025-01-21,Completed,In-Store
1918,20,6,2025-06-06,Completed,Online
1919,578,3,2023-08-29,Completed,In-Store
1920,415,12,2025-07-30,Pending,Online
1921,659,5,2025-03-03,Pending,In-Store
1922,496,3,2025-09-10,Cancelled,Online
1923,500,5,2025-10-25,Completed,In-Store
1924,382,6,2024-12-24,Pending,In-Store
1925,101,11,2025-04-11,Completed,In-Store
1926,105,5,2025-04-17,Completed,Phone
1927,711,4,2023-06-24,Completed,Online
1928,785,7,2025-11-26,Completed,Online
1929,37,7,2025-03-05,Pending,Online
1930,542,6,2025-06-14,Completed,Phone
1931,681,9,2024-06-02,Pending,Online
1932,690,13,2025-05-17,Completed,Online
1933,219,4,2024-04-27,Pending,In-Store
1934,505,11,2025-06-17,Completed,Online
1935,684,1,2024-09-18,Pending,In-Store
1936,374,9,2024-04-12,Completed,Online
1937,426,4,2023-12-14,Completed,Online
1938,782,9,2025-04-24,Cancelled,Online
1939,111,10,2025-02-11,Completed,Online
1940,113,9,2025-10-23,Completed,Online
1941,103,12,2024-11-20,Completed,Phone
1942,267,7,2024-09-12,Completed,Phone
1943,274,1,2023-12-10,Completed,Online
1944,299,8,2023-11-25,Completed,Online
1945,511,3,2025-11-24,Completed,In-Store
1946,688,3,2025-04-26,Completed,Online
1947,331,12,2023-11-28,Completed,In-Store
1948,579,12,2024-08-05,Completed,Online
1949,723,10,2025-03-12,Completed,Online
1950,284,3,2025-10-12,Completed,Online
1951,4,3,2025-09-09,Completed,In-Store
1952,792,6,2024-12-30,Completed,In-Store
1953,371,8,2025-07-31,Pending,In-Store
1954,27,15,2025-09-16,Completed,Online
1955,580,10,2025-12-12,Completed,In-Store
1956,133,5,2023-11-21,Completed,Online
1957,780,11,2024-10-18,Completed,Online
1958,476,14,2024-09-15,Pending,Online
1959,732,15,2024-11-25,Completed,In-Store
1960,767,14,2024-07-23,Completed,Phone
1961,353,7,2025-12-06,Completed,Online
1962,736,15,2025-06-24,Completed,In-Store
1963,485,7,2025-06-19,Completed,Online
1964,520,6,2025-07-13,Cancelled,Online
1965,702,7,2025-01-12,Completed,Online
1966,420,13,2024-12-28,Completed,In-Store
1967,584,10,2023-12-21,Completed,Online
1968,88,1,2023-09-09,Completed,Phone
1969,677,13,2025-11-29,Completed,Phone
1970,24,13,2025-04-16,Completed,Online
1971,449,9,2024-01-11,Completed,Online
1972,392,14,2023-09-23,Completed,In-Store
1973,593,11,2024-06-21,Pending,In-Store
1974,147,9,2024-04-26,Completed,Phone
1975,435,9,2025-01-11,Cancelled,Online
1976,134,3,2025-10-09,Pending,Phone
1977,334,9,2025-04-16,Completed,Online
1978,532,8,2025-08-23,Pending,Online
1979,308,2,2025-03-29,Completed,In-Store
1980,540,8,2025-06-15,Completed,Online
1981,4,2,2024-07-23,Completed,Online
1982,328,11,2024-07-05,Completed,Online
1983,408,1,2025-02-17,Pending,Online
1984,548,12,2024-10-07,Completed,In-Store
1985,8,2,2025-05-11,Completed,Online
1986,123,14,2024-12-16,Completed,In-Store
1987,461,14,2025-12-20,Completed,In-Store
1988,608,15,2025-10-20,Completed,Phone
1989,471,5,2024-08-19,Completed,In-Store
1990,395,3,2025-05-24,Completed,Phone
1991,482,12,2025-03-13,Completed,In-Store
1992,312,10,2023-12-15,Completed,Online
1993,232,5,2023-10-18,Completed,In-Store
1994,52,11,2025-11-30,Completed,Online
1995,416,7,2024-08-20,Cancelled,In-Store
1996,227,7,2024-05-20,Completed,Online
1997,61,15,2025-10-22,Completed,Online
1998,187,7,2025-06-16,Completed,Online
1999,460,13,2025-06-19,Completed,Online
2000,711,8,2024-05-13,Pending,Online
2001,309,8,2024-07-17,Completed,Online
2002,589,1,2024-08-12,Completed,Online
2003,675,1,2024-08-01,Completed,In-Store
2004,723,12,2025-11-13,Completed,Phone
2005,218,12,2024-05-24,Completed,Online
2006,255,11,2023-12-12,Completed,Online
2007,332,15,2025-11-06,Completed,Online
2008,92,6,2023-09-07,Completed,In-Store
2009,716,1,2025-07-10,Completed,In-Store
2010,329,4,2025-01-26,Pending,Phone
2011,761,4,2024-07-16,Completed,Phone
2012,178,9,2024-10-18,Completed,Online
2013,77,11,2024-09-13,Completed,Online
2014,676,7,2025-02-02,Completed,In-Store
2015,518,1,2024-06-30,Completed,Online
2016,99,14,2025-11-19,Completed,Online
2017,396,4,2024-12-22,Completed,Phone
2018,611,1,2023-04-02,Completed,In-Store
2019,13,8,2023-09-02,Completed,Online
2020,685,14,2025-06-29,Completed,Online
2021,229,12,2024-07-21,Pending,Phone
2022,533,13,2024-11-16,Completed,Online
2023,562,4,2025-04-09,Pending,Online
2024,382,2,2024-01-28,Completed,Online
2025,360,11,2024-11-08,Completed,Online
2026,246,13,2025-02-26,Completed,In-Store
2027,571,8,2025-10-17,Pending,In-Store
2028,13,14,2025-10-20,Completed,Online
2029,508,7,2024-10-18,Completed,Online
2030,208,13,2024-05-06,Completed,Online
2031,504,12,2023-06-26,Completed,Online
2032,509,12,2025-08-28,Completed,In-Store
2033,170,3,2025-07-25,Completed,In-Store
2034,105,3,2025-05-15,Completed,Online
2035,413,7,2025-11-23,Completed,Online
2036,301,13,2025-07-09,Completed,Online
2037,565,13,2024-04-14,Pending,Online
2038,711,9,2025-09-24,Completed,In-Store
2039,474,2,2025-06-23,Completed,Phone
2040,125,10,2024-06-11,Completed,Online
2041,763,2,2024-03-21,Pending,In-Store
2042,498,7,2024-12-18,Completed,Online
2043,96,4,2024-06-18,Completed,Online
2044,685,1,2025-06-17,Completed,Online
2045,304,11,2024-04-07,Completed,Online
2046,782,15,2025-04-24,Completed,Online
2047,461,5,2025-07-20,Completed,In-Store
2048,395,1,2025-08-10,Completed,In-Store
2049,702,14,2025-11-27,Completed,Online
2050,398,15,2025-06-30,Completed,Online
2051,110,1,2023-04-29,Pending,Online
2052,321,10,2023-11-26,Completed,In-Store
2053,54,1,2025-07-07,Completed,Phone
2054,366,6,2024-02-25,Completed,Online
2055,417,12,2023-10-23,Completed,Online
2056,250,15,2025-12-25,Cancelled,Online
2057,735,2,2023-08-13,Completed,In-Store
2058,159,5,2025-01-29,Completed,Online
2059,95,5,2024-08-14,Cancelled,Phone
2060,494,15,2024-11-07,Completed,Online
2061,235,14,2025-06-10,Completed,Online
2062,270,7,2025-06-22,Completed,Online
2063,237,10,2024-07-29,Completed,Online
2064,665,1,2025-06-04,Completed,Online
2065,90,14,2025-08-05,Completed,In-Store
2066,53,13,2024-09-03,Cancelled,Phone
2067,693,15,2023-09-14,Completed,In-Store
2068,74,13,2023-04-12,Completed,In-Store
2069,408,14,2025-07-01,Completed,Online
2070,447,10,2025-08-01,Completed,Online
2071,151,4,2024-05-20,Completed,In-Store
2072,105,3,2025-04-30,Completed,Online
2073,170,15,2025-09-02,Completed,In-Store
2074,556,7,2025-01-29,Pending,In-Store
2075,25,10,2024-08-08,Completed,Online
2076,790,11,2023-11-22,Completed,Online
2077,17,12,2024-07-16,Cancelled,Phone
2078,222,3,2025-08-30,Completed,Online
2079,585,4,2024-11-13,Completed,Online
2080,276,11,2025-10-30,Completed,In-Store
2081,213,1,2024-05-03,Completed,Online
2082,734,9,2025-01-15,Completed,In-Store
2083,298,9,2025-05-22,Completed,Online
2084,303,3,2024-12-30,Completed,In-Store
2085,335,2,2025-09-19,Completed,Online
2086,551,13,2025-07-21,Completed,Online
2087,463,3,2025-10-05,Completed,Online
2088,210,10,2025-10-14,Completed,Online
2089,627,7,2024-03-14,Completed,In-Store
2090,286,15,2025-07-23,Cancelled,Online
2091,753,6,2024-12-24,Completed,In-Store
2092,423,14,2024-08-22,Completed,Online
2093,19,11,2024-11-06,Pending,In-Store
2094,562,4,2023-05-18,Completed,In-Store
2095,731,5,2025-02-05,Completed,Phone
2096,519,11,2025-03-23,Completed,Online
2097,602,1,2023-07-09,Completed,Phone
2098,443,2,2024-04-29,Pending,Online
2099,362,10,2025-04-12,Completed,Online
2100,229,1,2024-08-06,Completed,Online
2101,357,11,2023-10-18,Completed,Online
2102,385,1,2025-12-16,Completed,Online
2103,739,4,2025-12-16,Cancelled,Online
2104,491,10,2024-01-05,Pending,Online
2105,226,4,2025-01-18,Completed,Online
2106,630,9,2025-04-19,Completed,Online
2107,243,8,2024-11-25,Completed,Phone
2108,45,8,2025-04-15,Pending,Online
2109,463,14,2025-05-18,Completed,In-Store
2110,528,4,2023-11-01,Completed,Phone
2111,373,9,2024-02-17,Completed,In-Store
2112,216,1,2023-03-10,Completed,Online
2113,504,9,2025-01-07,Completed,Online
2114,194,7,2024-11-30,Completed,Online
2115,700,13,2025-04-22,Completed,Online
2116,193,3,2023-07-12,Completed,Online
2117,35,10,2025-07-29,Completed,Online
2118,370,10,2025-07-10,Completed,Online
2119,15,14,2025-04-04,Completed,In-Store
2120,555,11,2025-08-02,Completed,Online
2121,380,6,2025-06-07,Cancelled,Online
2122,7,8,2025-02-04,Completed,In-Store
2123,421,1,2025-11-30,Completed,In-Store
2124,146,7,2023-12-26,Completed,Online
2125,443,11,2023-09-26,Completed,Phone
2126,58,4,2024-11-28,Completed,Online
2127,118,7,2025-09-04,Completed,In-Store
2128,151,2,2025-12-23,Completed,Online
2129,57,15,2024-12-18,Pending,Online
2130,456,13,2025-09-13,Completed,Online
2131,82,3,2025-04-02,Completed,Online
2132,594,6,2025-09-30,Pending,Online
2133,20,11,2025-03-29,Pending,Online
2134,351,3,2025-05-13,Completed,Online
2135,326,8,2025-02-27,Completed,Online
2136,314,3,2025-04-18,Completed,Online
2137,123,8,2025-12-02,Completed,In-Store
2138,397,12,2024-07-29,Completed,Online
2139,592,14,2025-05-09,Completed,Online
2140,244,6,2024-09-11,Completed,In-Store
2141,720,2,2025-02-25,Completed,In-Store
2142,60,5,2025-08-09,Completed,Online
2143,86,11,2025-11-17,Cancelled,Online
2144,296,10,2025-02-23,Completed,Phone
2145,691,3,2024-10-28,Pending,Online
2146,342,11,2025-08-06,Completed,Online
2147,415,5,2025-10-15,Completed,Online
2148,193,4,2025-03-06,Pending,In-Store
2149,405,12,2024-12-07,Pending,In-Store
2150,786,2,2024-04-18,Completed,Online
2151,401,9,2025-01-27,Completed,Online
2152,346,9,2025-04-16,Completed,Online
2153,265,6,2024-06-08,Completed,Phone
2154,548,5,2025-04-10,Completed,Online
2155,422,2,2025-02-03,Completed,In-Store
2156,160,3,2024-09-25,Completed,Online
2157,589,9,2024-01-26,Pending,Phone
2158,700,5,2024-11-07,Completed,Online
2159,561,15,2025-07-23,Completed,In-Store
2160,512,6,2025-01-07,Pending,Online
2161,439,10,2023-11-04,Completed,In-Store
2162,265,15,2025-03-11,Completed,Online
2163,140,12,2023-10-03,Cancelled,Phone
2164,66,12,2024-11-30,Completed,In-Store
2165,302,8,2024-11-11,Completed,In-Store
2166,136,12,2023-10-31,Pending,Online
2167,307,4,2025-07-26,Completed,Online
2168,65,13,2024-04-21,Completed,Online
2169,49,15,2025-04-20,Completed,In-Store
2170,411,7,2025-08-05,Completed,In-Store
2171,565,11,2025-01-17,Completed,Online
2172,599,1,2023-11-19,Completed,Phone
2173,780,5,2025-09-08,Completed,Online
2174,632,9,2024-12-21,Pending,Online
2175,767,8,2024-12-30,Completed,Phone
2176,495,8,2024-12-17,Pending,Online
2177,234,14,2025-08-11,Completed,Online
2178,786,1,2025-11-16,Completed,Online
2179,652,11,2024-03-28,Completed,Online
2180,718,11,2025-08-10,Completed,Online
2181,293,7,2024-01-27,Completed,Online
2182,442,8,2024-06-29,Completed,In-Store
2183,707,8,2025-12-01,Completed,Online
2184,608,11,2024-03-06,Cancelled,Online
2185,331,4,2025-11-14,Completed,In-Store
2186,121,4,2024-07-25,Completed,Online
2187,78,1,2025-01-02,Completed,Online
2188,170,9,2024-06-06,Completed,Online
2189,303,6,2023-08-04,Completed,Online
2190,397,3,2024-12-15,Completed,Online
2191,707,6,2025-10-04,Pending,In-Store
2192,793,9,2024-10-06,Completed,In-Store
2193,645,12,2025-09-02,Completed,Phone
2194,139,8,2024-10-19,Completed,In-Store
2195,747,6,2024-08-31,Completed,In-Store
2196,293,1,2024-07-09,Completed,Online
2197,736,14,2024-09-22,Completed,Online
2198,140,13,2023-11-20,Completed,Online
2199,209,13,2025-06-21,Cancelled,Phone
2200,207,4,2024-11-14,Completed,Online
2201,191,8,2025-07-31,Pending,Online
2202,713,12,2025-08-22,Completed,Online
2203,167,10,2025-01-14,Completed,Online
2204,120,14,2024-12-08,Completed,In-Store
2205,329,7,2023-07-25,Completed,In-Store
2206,642,7,2025-02-11,Cancelled,Phone
2207,519,13,2024-06-11,Completed,Online
2208,263,15,2025-01-19,Completed,Online
2209,387,13,2024-06-28,Completed,Online
2210,79,2,2024-09-29,Pending,In-Store
2211,409,14,2025-03-04,Completed,Online
2212,407,11,2024-11-11,Pending,Online
2213,508,14,2023-11-16,Completed,Online
2214,346,15,2025-01-07,Completed,Online
2215,505,3,2025-09-28,Pending,Online
2216,116,4,2024-10-28,Completed,Online
2217,439,8,2025-01-01,Pending,Online
2218,34,5,2024-08-20,Completed,Online
2219,403,4,2025-02-10,Completed,Online
2220,589,8,2025-02-18,Completed,Online
2221,379,8,2025-09-06,Completed,Online
2222,552,7,2025-10-12,Completed,Phone
2223,265,3,2024-07-04,Completed,Online
2224,298,15,2024-04-29,Completed,In-Store
2225,421,13,2025-03-31,Completed,Phone
2226,708,2,2024-09-30,Completed,In-Store
2227,647,8,2025-12-05,Pending,Online
2228,370,1,2024-12-31,Completed,Online
2229,475,1,2025-12-09,Completed,In-Store
2230,87,12,2024-06-23,Completed,In-Store
2231,278,5,2025-03-04,Completed,Online
2232,286,15,2024-07-13,Completed,In-Store
2233,652,11,2025-05-29,Completed,Online
2234,653,14,2023-12-26,Completed,In-Store
2235,504,10,2023-03-29,Completed,Online
2236,67,14,2025-01-15,Cancelled,Online
2237,739,15,2025-12-23,Completed,Online
2238,750,13,2025-06-22,Pending,Online
2239,691,14,2023-07-03,Completed,Online
2240,161,2,2024-06-23,Completed,Online
2241,586,10,2025-11-13,Completed,Online
2242,370,8,2025-11-12,Completed,In-Store
2243,22,8,2025-11-21,Completed,Online
2244,731,12,2024-06-09,Completed,Phone
2245,771,12,2025-11-27,Cancelled,In-Store
2246,712,12,2025-03-23,Completed,Online
2247,405,6,2024-09-06,Completed,Online
2248,511,8,2024-12-04,Completed,Phone
2249,153,1,2025-09-02,Cancelled,Online
2250,473,13,2024-05-27,Completed,In-Store
2251,126,3,2025-05-26,Completed,Online
2252,410,12,2023-10-26,Completed,Phone
2253,265,3,2025-09-23,Cancelled,In-Store
2254,225,8,2024-09-09,Completed,In-Store
2255,483,14,2024-06-06,Completed,In-Store
2256,258,15,2023-12-16,Completed,Online
2257,700,2,2024-10-17,Completed,In-Store
2258,85,3,2025-05-14,Completed,Online
2259,586,11,2025-04-27,Completed,Phone
2260,148,2,2025-05-09,Completed,Online
2261,31,6,2025-08-21,Completed,In-Store
2262,632,4,2025-07-17,Cancelled,Online
2263,694,11,2025-01-20,Completed,Online
2264,372,13,2025-11-02,Completed,Online
2265,688,13,2025-11-26,Completed,Online
2266,582,10,2024-09-05,Completed,Online
2267,151,14,2025-02-26,Completed,Online
2268,425,4,2024-11-17,Completed,Online
2269,371,7,2024-05-24,Completed,Online
2270,679,3,2024-07-09,Cancelled,Phone
2271,473,4,2024-07-26,Pending,Online
2272,595,2,2025-11-28,Completed,Online
2273,774,8,2024-05-29,Completed,Online
2274,632,11,2025-12-04,Completed,Online
2275,253,12,2025-07-11,Completed,Online
2276,59,12,2024-06-01,Pending,In-Store
2277,448,6,2023-11-06,Completed,Online
2278,243,8,2025-07-10,Pending,Online
2279,332,1,2025-09-23,Completed,In-Store
2280,228,5,2024-05-28,Completed,Online
2281,33,14,2025-08-03,Completed,Online
2282,307,10,2024-04-26,Completed,Online
2283,437,2,2025-09-02,Completed,Online
2284,534,10,2025-08-11,Completed,Online
2285,785,14,2025-12-02,Completed,In-Store
2286,302,13,2025-05-19,Completed,Phone
2287,670,13,2025-10-27,Completed,Online
2288,124,10,2025-10-25,Pending,In-Store
2289,514,7,2024-05-04,Completed,Online
2290,572,15,2024-07-31,Pending,Phone
2291,144,2,2024-06-11,Completed,Online
2292,410,2,2025-11-09,Pending,Phone
2293,739,1,2024-10-02,Pending,Phone
2294,568,7,2025-11-20,Completed,Online
2295,139,1,2025-03-27,Completed,Online
2296,705,9,2024-08-14,Cancelled,In-Store
2297,168,2,2025-11-11,Completed,In-Store
2298,262,12,2024-05-03,Completed,Online
2299,242,5,2025-03-30,Completed,Online
2300,269,6,2025-04-18,Completed,Online
2301,281,2,2025-06-20,Completed,In-Store
2302,667,8,2023-11-26,Completed,In-Store
2303,99,7,2023-09-27,Cancelled,Online
2304,532,6,2024-11-29,Completed,Phone
2305,410,15,2024-12-27,Pending,Phone
2306,162,2,2023-12-14,Pending,Online
2307,152,5,2025-09-06,Completed,Online
2308,464,3,2025-10-17,Cancelled,Online
2309,279,6,2023-11-06,Completed,In-Store
2310,593,5,2023-11-10,Pending,Online
2311,77,5,2024-02-06,Pending,Online
2312,606,13,2024-12-31,Completed,Online
2313,764,9,2025-11-02,Completed,Online
2314,167,7,2025-05-25,Completed,In-Store
2315,428,4,2024-06-05,Completed,Online
2316,132,11,2025-06-09,Completed,Online
2317,258,6,2025-05-11,Completed,Online
2318,388,12,2025-11-22,Completed,Online
2319,321,4,2025-11-07,Pending,Online
2320,85,5,2024-05-10,Completed,Online
2321,361,12,2025-03-04,Completed,Online
2322,126,11,2024-02-22,Completed,In-Store
2323,309,10,2024-11-15,Completed,In-Store
2324,728,15,2024-04-17,Completed,Online
2325,131,8,2023-12-04,Completed,Online
2326,320,12,2023-09-19,Completed,Phone
2327,483,12,2024-02-12,Completed,Online
2328,781,6,2025-04-15,Completed,Phone
2329,186,13,2024-08-27,Completed,Online
2330,268,12,2024-05-10,Completed,Online
2331,601,14,2025-03-26,Completed,In-Store
2332,284,10,2024-01-13,Completed,Online
2333,399,12,2025-08-03,Completed,Online
2334,706,7,2024-07-19,Completed,Phone
2335,107,4,2024-06-10,Completed,Phone
2336,500,6,2024-12-11,Completed,Online
2337,610,2,2024-11-27,Completed,In-Store
2338,197,4,2024-11-08,Completed,In-Store
2339,316,5,2025-09-03,Completed,Phone
2340,744,9,2023-08-29,Completed,Phone
2341,493,4,2025-01-11,Pending,Online
2342,599,11,2025-04-21,Completed,Online
2343,178,1,2025-05-12,Pending,Online
2344,771,11,2025-05-12,Pending,Online
2345,698,6,2025-06-18,Completed,In-Store
2346,601,7,2025-01-28,Completed,Online
2347,620,8,2025-08-24,Completed,Online
2348,609,7,2024-04-18,Pending,In-Store
2349,81,6,2025-05-19,Completed,In-Store
2350,664,1,2024-07-29,Completed,Online
2351,766,9,2024-11-05,Completed,Online
2352,34,13,2023-07-14,Completed,Online
2353,124,4,2025-04-12,Completed,Phone
2354,282,2,2025-05-20,Completed,Online
2355,47,13,2024-07-07,Completed,Online
2356,211,4,2023-12-24,Pending,Online
2357,140,15,2025-02-14,Pending,Online
2358,291,14,2024-04-09,Completed,Online
2359,547,2,2024-09-01,Completed,Online
2360,488,10,2024-10-16,Completed,Online
2361,221,15,2025-06-09,Pending,Online
2362,703,3,2025-04-10,Completed,Online
2363,123,3,2024-11-15,Completed,In-Store
2364,213,15,2023-11-15,Completed,Phone
2365,644,13,2024-06-20,Pending,Online
2366,201,13,2025-12-13,Completed,In-Store
2367,299,15,2025-07-17,Completed,Online
2368,568,14,2024-04-05,Completed,In-Store
2369,765,10,2025-02-01,Completed,Online
2370,324,12,2024-11-25,Completed,Phone
2371,134,10,2023-09-06,Completed,Online
2372,170,15,2025-07-27,Pending,Online
2373,612,11,2024-11-20,Pending,Online
2374,96,9,2023-06-16,Completed,Online
2375,717,1,2024-06-16,Completed,Online
2376,58,15,2023-08-03,Completed,Online
2377,601,13,2025-01-14,Completed,Online
2378,193,13,2025-01-22,Completed,Phone
2379,345,15,2025-05-29,Completed,Online
2380,269,12,2025-02-02,Completed,In-Store
2381,334,12,2025-11-30,Completed,In-Store
2382,28,8,2023-10-08,Completed,Phone
